TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Boot,2024-06-22,15:33:59.814,33.2331,-106.62993,7470.2,33.23305,-106.62989,7467.2,1,293.3,293.3,11.0,0x01,19,5,9,4,-92,-97,14687.51,2932.556,14687.711,2961.344,100%,32.953,33.422,3427,200,617,262,213,T102Boot,33.23304,-106.62991,7461.4,2,32.953,-99,290.8
T102Boot,2024-06-22,15:34:00.827,33.2332,-106.62983,7471.2,33.23315,-106.62979,7468.2,2,293.4,293.4,180.0,0x01,23,6,11,2,-98,-99,14692.5,2933.627,14692.696,2984.365,100%,32.963,33.43,3559,262,605,251,249,T102Boot,33.23314,-106.62981,7462.4,1,32.963,-92,290.8
T102Boot,2024-06-22,15:34:01.819,33.2333,-106.62973,7472.2,33.23325,-106.62969,7469.3,2,293.5,293.5,200.0,0x01,21,8,9,4,-96,-93,14697.51,2934.732,14697.708,3061.608,100%,32.973,33.441,3578,293,647,290,296,T102Boot,33.23324,-106.62971,7463.4,2,32.973,-96,290.8
T102Boot,2024-06-22,15:34:02.810,33.2334,-106.62963,7473.2,33.23335,-106.62959,7470.3,2,293.6,293.6,125.0,0x01,18,10,10,4,-100,-90,14702.5,2935.799,14702.688,2999.406,100%,32.983,33.45,3854,203,621,277,238,T102Boot,33.23334,-106.62961,7464.4,2,32.983,-100,290.9
T102Boot,2024-06-22,15:34:03.837,33.2335,-106.62953,7474.2,33.23345,-106.62949,7471.1,1,293.7,293.7,226.0,0x01,16,10,9,4,-94,-90,14707.55,2936.707,14707.761,3017.007,100%,32.993,33.461,3713,266,657,259,283,T102Boot,33.23344,-106.62951,7465.4,2,32.993,-96,290.9
T102Boot,2024-06-22,15:34:04.817,33.2336,-106.62943,7475.2,33.23355,-106.62939,7472.2,3,293.8,293.8,205.0,0x01,22,7,12,5,-99,-100,14712.55,2937.824,14712.751,2988.481,100%,33.003,33.47,3077,221,647,245,201,T102Boot,33.23354,-106.62941,7466.4,2,33.003,-97,291.0
T102Boot,2024-06-22,15:34:05.813,33.2337,-106.62933,7476.2,33.23365,-106.62929,7473.3,1,293.9,293.9,258.0,0x01,25,6,8,4,-100,-91,14717.58,2938.921,14717.775,3010.416,100%,33.013,33.481,3456,266,679,290,222,T102Boot,33.23364,-106.62931,7467.4,1,33.013,-91,291.0
T102Boot,2024-06-22,15:34:06.830,33.2338,-106.62923,7477.2,33.23375,-106.62919,7474.3,1,294.0,294.0,310.0,0x01,18,8,8,2,-97,-91,14722.6,2939.986,14722.784,3029.976,100%,33.023,33.489,3975,220,634,221,235,T102Boot,33.23374,-106.62921,7468.4,2,33.023,-92,291.1
T102Boot,2024-06-22,15:34:07.819,33.23389,-106.62914,7476.4,33.23385,-106.62909,7475.5,3,294.1,294.1,102.0,0x01,24,6,7,4,-99,-93,14726.63,2942.761,14726.651,3133.795,100%,33.033,33.501,3273,201,698,256,221,T102Boot,33.23384,-106.62911,7469.4,3,33.033,-92,291.4
T102Boot,2024-06-22,15:34:08.809,33.234,-106.62904,7477.9,33.23395,-106.62899,7476.7,1,294.2,294.2,169.0,0x01,20,7,9,5,-100,-97,14731.82,2943.128,14731.849,3028.848,100%,33.043,33.51,3884,246,638,239,215,T102Boot,33.23394,-106.62901,7470.4,2,33.043,-90,291.9
T102Boot,2024-06-22,15:34:09.838,33.2341,-106.62893,7479.8,33.23405,-106.62889,7477.9,1,294.3,294.3,270.0,0x01,21,6,12,5,-94,-97,14738.41,2943.217,14738.497,3008.992,100%,33.053,33.521,3434,252,693,225,251,T102Boot,33.23404,-106.62891,7471.4,1,33.053,-90,292.1
T102Boot,2024-06-22,15:34:10.878,33.2342,-106.62883,7480.8,33.23415,-106.62879,7478.8,3,294.4,294.4,84.0,0x01,20,7,12,3,-90,-94,14743.45,2944.16,14743.533,3002.901,100%,33.063,33.53,3148,269,620,233,229,T102Boot,33.23414,-106.62881,7472.4,3,33.063,-94,292.3
T102Boot,2024-06-22,15:34:11.810,33.23431,-106.62874,7481.1,33.23425,-106.62869,7479.9,1,294.5,294.5,175.0,0x01,17,9,9,3,-92,-95,14750.06,2945.823,14750.093,3033.93,100%,33.073,33.54,3857,237,607,250,251,T102Boot,33.23424,-106.62871,7473.4,1,33.073,-92,292.5
T102Boot,2024-06-22,15:34:12.827,33.23441,-106.62864,7482.1,33.23435,-106.62859,7481.1,1,294.6,294.6,358.0,0x01,16,9,10,2,-96,-99,14755.06,2946.807,14755.085,3025.259,100%,33.083,33.55,3928,296,669,291,295,T102Boot,33.23434,-106.62861,7474.4,3,33.083,-95,292.8
T102Boot,2024-06-22,15:34:13.819,33.23451,-106.62854,7483.1,33.23445,-106.62849,7482.2,1,294.7,294.7,303.0,0x01,18,6,7,4,-98,-97,14760.08,2947.744,14760.098,2997.044,100%,33.093,33.561,3349,276,635,279,271,T102Boot,33.23444,-106.62851,7475.4,1,33.093,-90,293.0
T102Boot,2024-06-22,15:34:14.807,33.23461,-106.62844,7484.1,33.23455,-106.62839,7483.6,2,294.8,294.8,348.0,0x01,19,10,11,3,-98,-97,14765.15,2948.906,14765.157,2970.416,100%,33.103,33.569,3731,205,700,242,286,T102Boot,33.23454,-106.62841,7476.4,3,33.103,-95,293.3
T102Boot,2024-06-22,15:34:15.827,33.23471,-106.62834,7485.1,33.23465,-106.62829,7484.7,3,294.9,294.9,307.0,0x01,16,8,12,4,-99,-94,14770.17,2949.869,14770.172,2999.218,100%,33.113,33.581,3621,200,609,271,291,T102Boot,33.23464,-106.62831,7477.4,1,33.113,-92,293.6
T102Boot,2024-06-22,15:34:16.819,33.23481,-106.62824,7487.6,33.23475,-106.62819,7485.9,2,295.0,295.0,182.0,0x01,20,8,7,2,-95,-98,14775.81,2949.544,14775.858,3041.562,100%,33.123,33.59,3883,277,600,292,290,T102Boot,33.23474,-106.62821,7478.4,1,33.123,-97,293.8
T102Boot,2024-06-22,15:34:17.807,33.23491,-106.62814,7488.3,33.23485,-106.62809,7487.2,2,295.1,295.1,123.0,0x01,20,5,11,3,-98,-99,14781.71,2951.097,14781.737,3070.327,100%,33.133,33.601,3867,254,603,270,298,T102Boot,33.23484,-106.62811,7479.4,2,33.133,-90,293.9
T102Boot,2024-06-22,15:34:18.829,33.23501,-106.62804,7489.3,33.23495,-106.62799,7488.4,1,295.2,295.2,338.0,0x01,17,8,9,3,-96,-94,14786.7,2952.249,14786.713,3046.726,100%,33.143,33.611,3054,259,669,216,224,T102Boot,33.23494,-106.62801,7480.4,1,33.143,-91,294.1
T102Boot,2024-06-22,15:34:19.848,33.23511,-106.62794,7490.3,33.23505,-106.62789,7489.5,2,295.3,295.3,334.0,0x01,17,5,9,3,-93,-95,14791.68,2953.308,14791.692,2995.287,100%,33.153,33.621,3286,275,647,251,203,T102Boot,33.23504,-106.62791,7481.4,3,33.153,-99,294.2
T102Boot,2024-06-22,15:34:20.837,33.23521,-106.62784,7491.3,33.23515,-106.62779,7490.7,2,295.4,295.4,184.0,0x01,24,9,12,4,-90,-100,14796.68,2954.401,14796.687,2983.937,100%,33.163,33.629,3867,207,657,245,224,T102Boot,33.23514,-106.62781,7482.4,3,33.163,-94,294.4
T102Boot,2024-06-22,15:34:21.886,33.23531,-106.62774,7492.3,33.23525,-106.62769,7492.0,2,295.5,295.5,155.0,0x01,20,8,10,2,-91,-96,14801.65,2955.527,14801.65,2978.75,100%,33.173,33.641,3423,204,650,297,292,T102Boot,33.23524,-106.62771,7483.4,3,33.173,-90,294.6
T102Boot,2024-06-22,15:34:22.817,33.23541,-106.62764,7493.3,33.23535,-106.62759,7493.1,3,295.6,295.6,74.0,0x01,24,5,10,3,-99,-98,14806.68,2956.573,14806.682,2977.194,100%,33.183,33.649,3914,298,653,233,240,T102Boot,33.23534,-106.62761,7484.4,1,33.183,-99,294.9
T102Boot,2024-06-22,15:34:23.811,33.23551,-106.62754,7494.3,33.23545,-106.62749,7494.2,2,295.7,295.7,10.0,0x01,19,5,9,2,-95,-92,14811.73,2957.525,14811.731,2983.731,100%,33.193,33.66,3560,229,645,212,258,T102Boot,33.23544,-106.62751,7485.4,2,33.193,-100,295.1
T102Boot,2024-06-22,15:34:24.827,33.23561,-106.62744,7495.3,33.23555,-106.62739,7495.3,3,295.8,295.8,161.0,0x01,20,7,11,2,-98,-95,14816.78,2958.518,14816.78,2981.868,100%,33.203,33.67,3720,255,637,272,252,T102Boot,33.23554,-106.62741,7486.4,1,33.203,-91,295.3
T102Boot,2024-06-22,15:34:25.848,33.23571,-106.62734,7496.3,33.23565,-106.62729,7496.5,2,295.9,295.9,239.0,0x01,18,10,10,4,-95,-99,14821.73,2959.523,14821.731,2992.652,100%,33.213,33.681,3057,223,654,243,270,T102Boot,33.23564,-106.62731,7487.4,3,33.213,-92,295.5
T102Boot,2024-06-22,15:34:26.808,33.23581,-106.62724,7497.3,33.23575,-106.62719,7497.6,2,296.0,296.0,353.0,0x01,16,9,7,3,-99,-90,14826.75,2960.533,14826.749,2976.876,100%,33.223,33.69,3284,271,641,271,205,T102Boot,33.23574,-106.62721,7488.4,1,33.223,-100,295.8
T102Boot,2024-06-22,15:34:27.835,33.23592,-106.62713,7500.5,33.23585,-106.62709,7498.6,3,296.1,296.1,16.0,0x01,17,10,7,3,-92,-97,14831.07,2959.482,14831.133,2984.232,100%,33.233,33.7,3083,295,687,250,253,T102Boot,33.23584,-106.62711,7489.4,1,33.233,-98,295.8
T102Boot,2024-06-22,15:34:28.848,33.23602,-106.62703,7501.5,33.23595,-106.62699,7499.6,2,296.2,296.2,219.0,0x01,16,5,7,3,-93,-96,14836.07,2960.75,14836.135,2985.232,100%,33.243,33.71,3827,251,615,269,300,T102Boot,33.23594,-106.62701,7490.4,1,33.243,-91,295.6
T102Boot,2024-06-22,15:34:29.809,33.23612,-106.62693,7502.5,33.23605,-106.62689,7500.5,2,296.3,296.3,324.0,0x01,16,10,7,3,-97,-100,14841.05,2961.95,14841.125,2986.22,100%,33.253,33.721,3464,272,675,280,279,T102Boot,33.23604,-106.62691,7491.4,1,33.253,-92,295.4
T102Boot,2024-06-22,15:34:30.827,33.23622,-106.62683,7503.5,33.23615,-106.62679,7501.7,3,296.4,296.4,93.0,0x01,22,6,8,2,-98,-94,14846.07,2963.314,14846.124,2987.232,100%,33.263,33.729,3580,264,678,267,216,T102Boot,33.23614,-106.62681,7492.4,1,33.263,-98,295.4
T102Boot,2024-06-22,15:34:31.878,33.23631,-106.62673,7504.4,33.23625,-106.62669,7502.9,1,296.5,296.5,172.0,0x01,16,9,7,2,-98,-90,14850.05,2964.584,14850.096,3021.073,100%,33.273,33.741,3996,207,639,255,259,T102Boot,33.23624,-106.62671,7493.4,2,33.273,-90,295.4
T102Boot,2024-06-22,15:34:32.807,33.23641,-106.62663,7505.4,33.23635,-106.62659,7504.1,3,296.6,296.6,236.0,0x01,22,5,8,2,-92,-92,14854.74,2965.878,14854.779,3028.156,100%,33.283,33.749,3076,288,678,263,238,T102Boot,33.23634,-106.62661,7494.4,1,33.283,-98,295.4
T102Boot,2024-06-22,15:34:33.828,33.23651,-106.62653,7506.4,33.23645,-106.62649,7505.2,1,296.7,296.7,329.0,0x01,22,9,12,3,-93,-96,14859.74,2967.024,14859.771,3016.372,100%,33.293,33.761,3255,219,638,240,235,T102Boot,33.23644,-106.62651,7495.4,3,33.293,-93,295.5
T102Boot,2024-06-22,15:34:34.818,33.23661,-106.62643,7507.4,33.23655,-106.62639,7506.4,2,296.8,296.8,323.0,0x01,23,7,11,4,-90,-96,14864.73,2968.125,14864.753,2999.135,100%,33.303,33.769,3880,219,638,249,288,T102Boot,33.23654,-106.62641,7496.4,2,33.303,-96,295.7
T102Boot,2024-06-22,15:34:35.818,33.23671,-106.62633,7508.4,33.23665,-106.62629,7507.5,3,296.9,296.9,240.0,0x01,20,7,8,3,-99,-95,14869.72,2969.176,14869.736,3012.957,100%,33.313,33.781,3371,270,624,258,257,T102Boot,33.23664,-106.62631,7497.4,2,33.313,-92,295.8
T102Boot,2024-06-22,15:34:36.827,33.23681,-106.62623,7509.4,33.23675,-106.62619,7508.6,1,297.0,297.0,38.0,0x01,25,7,12,3,-93,-100,14874.73,2970.27,14874.744,2992.042,100%,33.323,33.789,3819,261,642,259,253,T102Boot,33.23674,-106.62621,7498.4,3,33.323,-98,296.0
T102Boot,2024-06-22,15:34:37.823,33.23691,-106.62613,7509.8,33.23685,-106.62609,7509.8,1,297.1,297.1,272.0,0x01,18,5,11,4,-99,-99,14879.0,2971.846,14879.001,2979.516,100%,33.333,33.8,3533,250,690,297,202,T102Boot,33.23684,-106.62611,7499.4,3,33.333,-95,296.2
T102Boot,2024-06-22,15:34:38.816,33.23701,-106.62603,7510.8,33.23695,-106.62599,7510.9,1,297.2,297.2,110.0,0x01,25,5,12,5,-90,-96,14884.0,2972.789,14884.001,2976.268,100%,33.343,33.809,3112,268,618,243,253,T102Boot,33.23694,-106.62601,7500.4,3,33.343,-98,296.5
T102Boot,2024-06-22,15:34:39.832,33.23711,-106.62593,7511.8,33.23705,-106.62589,7512.0,3,297.3,297.3,288.0,0x01,19,7,10,4,-93,-95,14889.03,2973.751,14889.027,3003.248,100%,33.353,33.822,3229,228,661,285,277,T102Boot,33.23704,-106.62591,7501.4,2,33.353,-100,296.8
T102Boot,2024-06-22,15:34:40.817,33.23721,-106.62582,7512.8,33.23715,-106.62579,7513.1,3,297.4,297.4,259.0,0x01,22,5,10,3,-93,-96,14893.45,2974.616,14893.452,3011.168,100%,33.363,33.83,3394,223,665,242,288,T102Boot,33.23714,-106.62581,7502.4,2,33.363,-96,297.0
T102Boot,2024-06-22,15:34:41.808,33.23731,-106.62572,7513.9,33.23725,-106.62569,7514.2,1,297.5,297.5,279.0,0x01,16,5,9,4,-98,-93,14898.59,2975.56,14898.594,3012.391,100%,33.373,33.842,3042,219,679,279,204,T102Boot,33.23724,-106.62571,7503.4,3,33.373,-96,297.2
T102Boot,2024-06-22,15:34:42.921,33.23741,-106.62562,7514.9,33.23735,-106.62559,7515.5,2,297.6,297.6,242.0,0x01,16,10,8,4,-94,-97,14903.63,2976.64,14903.638,3018.025,100%,33.383,33.849,3984,290,643,244,217,T102Boot,33.23734,-106.62561,7504.4,3,33.383,-96,297.5
T102Boot,2024-06-22,15:34:43.822,33.23751,-106.62552,7515.9,33.23745,-106.62549,7516.7,2,297.7,297.7,222.0,0x01,18,10,11,5,-100,-94,14909.21,2977.737,14909.222,3015.368,100%,33.393,33.861,3048,298,672,220,274,T102Boot,33.23744,-106.62551,7505.4,2,33.393,-94,297.8
T102Boot,2024-06-22,15:34:44.811,33.23761,-106.62542,7516.9,33.23755,-106.62539,7517.8,2,297.8,297.8,283.0,0x01,19,10,11,2,-100,-96,14914.21,2978.664,14914.225,3026.302,100%,33.403,33.869,3078,298,645,299,245,T102Boot,33.23754,-106.62541,7506.4,2,33.403,-95,298.0
T102Boot,2024-06-22,15:34:45.857,33.23771,-106.62532,7517.9,33.23765,-106.62529,7518.8,1,297.9,297.9,343.0,0x01,22,10,12,2,-100,-100,14919.22,2979.569,14919.236,3033.218,100%,33.413,33.881,3183,257,600,298,208,T102Boot,33.23764,-106.62531,7507.4,2,33.413,-100,298.3
T102Boot,2024-06-22,15:34:46.818,33.23781,-106.62522,7518.9,33.23775,-106.62519,7519.8,3,298.0,298.0,284.0,0x01,21,9,8,3,-91,-100,14924.22,2980.459,14924.236,3014.209,100%,33.423,33.889,3934,256,639,291,281,T102Boot,33.23774,-106.62521,7508.4,1,33.423,-98,298.5
T102Boot,2024-06-22,15:34:47.809,33.23791,-106.62512,7519.9,33.23785,-106.62509,7520.8,2,298.1,298.1,10.0,0x01,17,10,11,5,-98,-100,14929.21,2981.353,14929.225,2994.613,100%,33.433,33.901,3793,270,649,270,228,T102Boot,33.23784,-106.62511,7509.4,3,33.433,-91,298.6
T102Boot,2024-06-22,15:34:48.889,33.23801,-106.62502,7520.9,33.23795,-106.62499,7521.9,1,298.2,298.2,291.0,0x01,21,8,10,2,-90,-92,14934.21,2982.402,14934.231,2995.613,100%,33.443,33.91,3273,288,606,212,291,T102Boot,33.23794,-106.62501,7510.4,2,33.443,-98,298.8
T102Boot,2024-06-22,15:34:49.823,33.23811,-106.62492,7521.9,33.23805,-106.62489,7523.1,1,298.3,298.3,350.0,0x01,23,10,7,4,-95,-100,14939.22,2983.448,14939.247,2996.619,100%,33.453,33.92,3550,228,683,281,242,T102Boot,33.23804,-106.62491,7511.4,1,33.453,-93,299.0
T102Boot,2024-06-22,15:34:50.808,33.23821,-106.62482,7522.9,33.23815,-106.62479,7524.2,2,298.4,298.4,191.0,0x01,24,10,11,2,-99,-95,14944.23,2984.488,14944.265,3008.228,100%,33.463,33.929,3290,203,646,201,208,T102Boot,33.23814,-106.62481,7512.4,3,33.463,-93,299.3
T102Boot,2024-06-22,15:34:51.827,33.23831,-106.62471,7523.0,33.23825,-106.62469,7525.4,1,298.5,298.5,236.0,0x01,21,7,7,5,-91,-92,14948.44,2986.362,14948.568,3005.893,100%,33.473,33.941,3559,253,673,258,217,T102Boot,33.23824,-106.62471,7513.4,1,33.473,-98,299.6
T102Boot,2024-06-22,15:34:52.818,33.23841,-106.62461,7524.5,33.23835,-106.62459,7526.5,1,298.6,298.6,38.0,0x01,16,7,9,5,-91,-97,14952.94,2986.736,14953.034,2998.902,100%,33.483,33.95,3019,296,668,289,230,T102Boot,33.23834,-106.62461,7514.4,1,33.483,-99,299.9
T102Boot,2024-06-22,15:34:53.812,33.23851,-106.62451,7524.5,33.23845,-106.62449,7527.6,2,298.7,298.7,325.0,0x01,20,7,12,3,-93,-97,14957.63,2988.525,14957.835,2996.008,100%,33.493,33.96,3864,218,617,213,264,T102Boot,33.23844,-106.62451,7515.4,2,33.493,-90,300.3
T102Boot,2024-06-22,15:34:54.829,33.23861,-106.62441,7525.6,33.23855,-106.62439,7528.6,3,298.8,298.8,291.0,0x01,21,5,12,3,-95,-97,14962.04,2989.228,14962.257,3086.464,100%,33.503,33.969,3307,217,629,204,290,T102Boot,33.23854,-106.62441,7516.4,2,33.503,-90,300.6
T102Boot,2024-06-22,15:34:55.849,33.23871,-106.62431,7526.4,33.23865,-106.62429,7529.8,1,298.9,298.9,273.0,0x01,18,7,7,4,-99,-100,14966.99,2990.27,14967.247,3050.966,100%,33.513,33.98,3576,267,684,224,294,T102Boot,33.23864,-106.62431,7517.4,2,33.513,-94,301.0
T102Boot,2024-06-22,15:34:56.813,33.23881,-106.62422,7527.9,33.23875,-106.62419,7530.8,2,299.0,299.0,178.0,0x01,18,9,8,3,-98,-91,14972.45,2990.588,14972.638,3046.392,100%,33.523,33.989,3450,222,657,214,234,T102Boot,33.23874,-106.62421,7518.4,3,33.523,-99,301.3
T102Boot,2024-06-22,15:34:57.828,33.23891,-106.62411,7529.0,33.23885,-106.62409,7531.9,2,299.1,299.1,153.0,0x01,17,7,8,2,-92,-96,14976.56,2991.473,14976.759,3076.84,100%,33.533,34.0,3102,226,670,244,299,T102Boot,33.23884,-106.62411,7519.4,2,33.533,-99,301.5
T102Boot,2024-06-22,15:34:58.818,33.23901,-106.62401,7529.9,33.23895,-106.62399,7533.0,2,299.2,299.2,37.0,0x01,21,8,7,4,-96,-96,14982.86,2992.499,14983.067,3002.213,100%,33.543,34.009,3423,220,633,250,287,T102Boot,33.23894,-106.62401,7520.4,1,33.543,-94,301.8
T102Boot,2024-06-22,15:34:59.814,33.23911,-106.62393,7532.1,33.23905,-106.62389,7534.0,3,299.3,299.3,40.0,0x01,22,8,10,2,-92,-100,14989.94,2992.398,14990.015,3032.527,100%,33.553,34.02,3661,235,629,277,206,T102Boot,33.23904,-106.62391,7521.4,3,33.553,-91,301.8
T102Boot,2024-06-22,15:35:00.830,33.23922,-106.62382,7532.9,33.23915,-106.62379,7535.1,3,299.4,299.4,335.0,0x01,22,7,9,5,-99,-90,14995.94,2993.756,14996.032,3045.752,100%,33.563,34.029,3541,204,621,215,238,T102Boot,33.23914,-106.62381,7522.4,3,33.563,-99,301.9
T102Boot,2024-06-22,15:35:01.907,33.23932,-106.62373,7533.1,33.23925,-106.62369,7536.2,2,299.5,299.5,226.0,0x01,22,9,7,5,-98,-93,15001.63,2995.579,15001.813,3016.157,100%,33.573,34.04,3328,298,640,269,217,T102Boot,33.23924,-106.62371,7523.4,3,33.573,-90,302.0
T102Boot,2024-06-22,15:35:02.811,33.23942,-106.62363,7533.1,33.23935,-106.62359,7537.3,3,299.6,299.6,359.0,0x01,21,5,8,2,-96,-94,15008.01,2997.498,15008.327,3074.935,100%,33.583,34.049,3172,272,600,227,257,T102Boot,33.23934,-106.62361,7524.4,1,33.583,-95,302.3
T102Boot,2024-06-22,15:35:03.888,33.23952,-106.62354,7534.2,33.23945,-106.62349,7538.3,1,299.7,299.7,185.0,0x01,24,9,11,3,-93,-96,15014.97,2998.068,15015.247,3050.295,100%,33.593,34.061,3768,280,665,291,260,T102Boot,33.23944,-106.62351,7525.4,2,33.593,-92,302.7
T102Boot,2024-06-22,15:35:04.818,33.23963,-106.62344,7535.1,33.23955,-106.62339,7539.4,1,299.8,299.8,41.0,0x01,23,9,12,5,-95,-90,15021.53,2999.02,15021.821,3042.543,100%,33.603,34.069,3667,269,685,247,231,T102Boot,33.23954,-106.62341,7526.4,2,33.603,-91,303.0
T102Boot,2024-06-22,15:35:05.812,33.23972,-106.62334,7535.8,33.23965,-106.62329,7540.5,2,299.9,299.9,350.0,0x01,17,10,8,5,-98,-100,15025.79,3000.183,15026.141,3067.929,100%,33.613,34.081,3959,218,602,204,229,T102Boot,33.23964,-106.62331,7527.4,1,33.613,-95,303.4
T102Boot,2024-06-22,15:35:06.862,33.23983,-106.62323,7537.1,33.23975,-106.62319,7541.4,3,300.0,300.0,163.0,0x01,18,6,7,4,-94,-93,15030.81,3000.625,15031.106,3054.787,100%,33.623,34.089,3893,295,642,237,258,T102Boot,33.23974,-106.62321,7528.4,1,33.623,-92,303.7
T102Boot,2024-06-22,15:35:07.857,33.23992,-106.62313,7538.3,33.23985,-106.62309,7542.4,2,300.1,300.1,291.0,0x01,19,9,11,2,-95,-100,15034.13,3001.326,15034.418,3042.15,100%,33.633,34.101,3855,256,623,208,292,T102Boot,33.23984,-106.62311,7529.4,3,33.633,-91,303.9
T102Boot,2024-06-22,15:35:08.814,33.24002,-106.62303,7539.1,33.23995,-106.62299,7543.6,2,300.2,300.2,133.0,0x01,15,7,9,5,-95,-95,15038.55,3002.613,15038.902,3027.445,100%,33.643,34.109,3876,297,644,262,229,T102Boot,33.23994,-106.62301,7530.4,1,33.643,-91,304.1
T102Boot,2024-06-22,15:35:09.858,33.24012,-106.62293,7540.2,33.24005,-106.62289,7544.7,2,300.3,300.3,19.0,0x01,21,8,12,2,-93,-91,15042.11,3003.482,15042.477,3045.963,100%,33.653,34.121,3674,297,648,284,220,T102Boot,33.24004,-106.62291,7531.4,1,33.653,-97,304.3
T102Boot,2024-06-22,15:35:10.860,33.24021,-106.62282,7541.6,33.24015,-106.62279,7545.5,3,300.4,300.4,87.0,0x01,25,5,10,4,-90,-90,15042.4,3003.852,15042.729,3074.827,100%,33.663,34.129,3895,263,605,293,217,T102Boot,33.24014,-106.62281,7532.4,3,33.663,-99,304.4
T102Boot,2024-06-22,15:35:11.813,33.2403,-106.62271,7542.1,33.24025,-106.62269,7546.4,2,300.5,300.5,252.0,0x01,19,10,8,3,-91,-100,15043.8,3005.28,15044.283,3138.067,100%,33.673,34.14,3550,281,687,220,291,T102Boot,33.24024,-106.62271,7533.4,1,33.673,-96,304.5
T102Boot,2024-06-22,15:35:12.859,33.2404,-106.62261,7543.5,33.24035,-106.62259,7547.4,1,300.6,300.6,93.0,0x01,25,5,9,2,-99,-90,15047.51,3005.819,15047.926,3055.342,100%,33.683,34.149,3971,207,647,291,224,T102Boot,33.24034,-106.62261,7534.4,1,33.683,-90,304.6
T102Boot,2024-06-22,15:35:13.824,33.2405,-106.6225,7544.4,33.24045,-106.62249,7548.5,1,300.7,300.7,74.0,0x01,15,9,12,4,-93,-90,15052.45,3006.999,15052.908,3202.797,100%,33.693,34.16,3839,245,661,207,260,T102Boot,33.24044,-106.62251,7535.4,1,33.693,-97,304.7
T102Boot,2024-06-22,15:35:14.839,33.2406,-106.6224,7545.4,33.24055,-106.62239,7549.5,1,300.8,300.8,273.0,0x01,15,9,7,3,-100,-100,15060.02,3008.105,15060.447,3167.042,100%,33.703,34.169,3263,233,625,295,268,T102Boot,33.24054,-106.62241,7536.4,1,33.703,-98,304.8
T102Boot,2024-06-22,15:35:15.830,33.2407,-106.6223,7546.3,33.24065,-106.62229,7550.6,3,300.9,300.9,29.0,0x01,18,10,7,4,-98,-94,15065.35,3009.184,15065.789,3090.007,100%,33.713,34.182,3774,229,668,274,224,T102Boot,33.24064,-106.62231,7537.4,2,33.713,-92,305.0
T102Boot,2024-06-22,15:35:16.819,33.2408,-106.62219,7546.9,33.24075,-106.62219,7551.8,3,301.0,301.0,81.0,0x01,20,6,10,5,-94,-90,15069.56,3010.732,15070.17,3119.98,100%,33.723,34.189,3993,211,608,291,256,T102Boot,33.24074,-106.62221,7538.4,1,33.723,-91,305.2
T102Boot,2024-06-22,15:35:17.811,33.24091,-106.62209,7548.0,33.24085,-106.62209,7552.6,2,301.1,301.1,295.0,0x01,15,5,9,2,-93,-93,15077.0,3011.305,15077.476,3073.008,100%,33.733,34.201,3932,289,670,206,258,T102Boot,33.24084,-106.62211,7539.4,3,33.733,-93,305.4
T102Boot,2024-06-22,15:35:18.829,33.24101,-106.62199,7548.8,33.24095,-106.62199,7553.4,1,301.2,301.2,286.0,0x01,25,10,8,2,-99,-92,15082.09,3012.313,15082.572,3099.934,100%,33.743,34.209,3268,200,662,210,201,T102Boot,33.24094,-106.62201,7540.4,3,33.743,-96,305.5
T102Boot,2024-06-22,15:35:19.849,33.24111,-106.62189,7550.0,33.24105,-106.62189,7554.6,3,301.3,301.3,332.0,0x01,20,8,8,3,-97,-99,15087.73,3013.114,15088.17,3049.021,100%,33.753,34.22,3827,260,659,231,247,T102Boot,33.24104,-106.62191,7541.4,1,33.753,-94,305.7
T102Boot,2024-06-22,15:35:20.809,33.24122,-106.6218,7551.5,33.24115,-106.62179,7555.5,3,301.4,301.4,49.0,0x01,25,10,8,4,-98,-91,15096.15,3013.665,15096.463,3199.157,100%,33.763,34.229,3937,251,618,227,213,T102Boot,33.24114,-106.62181,7542.4,3,33.763,-94,305.8
T102Boot,2024-06-22,15:35:21.859,33.24132,-106.62171,7552.8,33.24125,-106.62169,7556.5,2,301.5,301.5,315.0,0x01,18,7,10,2,-93,-91,15100.7,3014.455,15100.972,3177.186,100%,33.773,34.24,3873,271,610,242,294,T102Boot,33.24124,-106.62171,7543.4,1,33.773,-95,305.8
T102Boot,2024-06-22,15:35:22.819,33.24142,-106.62161,7553.6,33.24135,-106.62159,7557.2,1,301.6,301.6,265.0,0x01,20,6,11,2,-94,-96,15105.26,3015.49,15105.521,3241.155,100%,33.783,34.249,3280,276,660,286,229,T102Boot,33.24134,-106.62161,7544.4,1,33.783,-94,305.7
