TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Boot,2024-06-22,15:29:56.826,32.93981,-106.92324,4536.4,32.93975,-106.92319,4536.6,3,0,0,154,0x01,25,0,6,8,-60,-69,25.87,-1.038,25.869,81.801,98%,3.623,4.091,22354,713,1364,715,2535,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.2
T102Boot,2024-06-22,15:29:57.855,32.93980,-106.92325,4536.7,32.93975,-106.92319,4536.7,3,0,0,-54,0x01,24,0,5,9,-60,-67,24.94,-1.089,24.938,78.862,99%,3.623,4.093,22355,714,1364,716,2536,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:29:58.875,32.93980,-106.92325,4536.5,32.93975,-106.92319,4537.2,3,0,0,-39,0x01,24,0,5,9,-52,-68,24.55,-0.225,24.557,194.983,100%,3.623,4.091,22356,715,1364,717,2537,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:29:59.840,32.93980,-106.92325,4536.2,32.93975,-106.92319,4537.2,3,0,0,29,0x01,24,0,6,12,-66,-62,23.88,0.017,23.895,37.842,100%,3.623,4.093,22357,716,1364,718,2538,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:00.855,32.93979,-106.92325,4536.0,32.93975,-106.92319,4537.4,3,0,0,-52,0x01,24,3,7,10,-55,-69,22.71,0.463,22.753,127.684,100%,3.623,4.092,22358,717,1364,719,2539,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:30:01.843,32.93979,-106.92324,4536.6,32.93975,-106.92319,4537.6,3,0,0,62,0x01,24,1,6,9,-67,-65,21.66,-0.115,21.678,30.592,100%,3.623,4.093,22359,718,1364,720,2540,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:30:02.848,32.93979,-106.92324,4537.0,32.93975,-106.92319,4537.5,3,0,0,-108,0x01,24,0,8,8,-62,-76,19.97,-0.440,19.980,50.169,100%,3.623,4.091,22360,719,1364,721,2541,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:30:03.855,32.93978,-106.92325,4536.8,32.93975,-106.92319,4537.6,3,0,0,109,0x01,23,0,6,8,-64,-70,20.02,-0.136,20.032,39.938,100%,3.623,4.093,22361,720,1364,722,2542,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:04.839,32.93978,-106.92324,4536.8,32.93975,-106.92319,4537.7,3,0,0,-8,0x01,23,0,8,7,-61,-70,19.80,-0.015,19.818,55.796,100%,3.623,4.091,22362,721,1364,723,2543,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:05.841,32.93979,-106.92324,4536.9,32.93975,-106.92319,4537.8,3,0,0,-39,0x01,23,0,10,5,-58,-68,19.96,-0.053,19.980,79.466,100%,3.623,4.093,22363,722,1364,724,2544,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:06.855,32.93979,-106.92324,4536.9,32.93975,-106.92319,4538.0,3,0,0,180,0x01,24,1,8,5,-60,-66,20.02,0.088,20.049,63.315,100%,3.623,4.091,22364,723,1364,725,2545,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:07.844,32.93979,-106.92324,4536.9,32.93975,-106.92319,4538.0,3,0,0,-176,0x01,24,1,6,7,-59,-66,20.07,0.104,20.098,71.208,100%,3.623,4.093,22365,724,1364,726,2546,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:30:08.846,32.93979,-106.92324,4536.0,32.93975,-106.92319,4538.0,3,0,0,-166,0x01,23,0,8,7,-61,-66,20.18,0.901,20.275,56.869,100%,3.623,4.092,22366,725,1364,727,2547,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.1
T102Boot,2024-06-22,15:30:09.884,32.93979,-106.92324,4536.0,32.93975,-106.92319,4538.1,3,0,0,138,0x01,24,0,8,9,-65,-68,20.07,0.783,20.178,35.696,100%,3.623,4.093,22367,726,1364,728,2548,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.3
T102Boot,2024-06-22,15:30:10.846,32.93979,-106.92324,4535.9,32.93975,-106.92319,4538.2,3,0,0,-163,0x01,24,0,9,10,-65,-72,20.38,0.869,20.513,36.244,100%,3.623,4.091,22368,727,1364,729,2549,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.5
T102Boot,2024-06-22,15:30:11.843,32.93979,-106.92323,4535.5,32.93975,-106.92319,4538.2,3,0,0,-109,0x01,24,1,7,9,-64,-70,19.01,1.096,19.205,37.920,100%,3.623,4.093,22369,728,1364,730,2550,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.7
T102Boot,2024-06-22,15:30:12.855,32.93979,-106.92324,4535.8,32.93975,-106.92319,4538.2,3,0,0,139,0x01,23,0,4,9,-64,-70,20.63,0.559,20.773,41.171,100%,3.623,4.091,22370,729,1364,731,2551,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.8
T102Boot,2024-06-22,15:30:13.843,32.93979,-106.92323,4536.3,32.93975,-106.92319,4538.4,3,0,0,28,0x01,23,0,7,7,-65,-71,20.29,0.184,20.403,36.086,100%,3.623,4.093,22371,730,1364,732,2552,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.9
T102Boot,2024-06-22,15:30:14.842,32.93979,-106.92323,4536.2,32.93975,-106.92319,4538.4,3,0,0,66,0x01,24,0,8,8,-65,-71,20.73,0.223,20.841,36.856,100%,3.623,4.091,22372,731,1364,733,2553,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.0
T102Boot,2024-06-22,15:30:15.914,32.93979,-106.92323,4536.2,32.93975,-106.92319,4538.3,3,0,0,-34,0x01,25,0,7,9,-64,-70,20.75,0.074,20.848,41.393,100%,3.623,4.093,22373,732,1364,734,2554,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.0
T102Boot,2024-06-22,15:30:16.845,32.93979,-106.92323,4536.1,32.93975,-106.92319,4538.0,3,0,0,162,0x01,24,0,8,8,-62,-70,20.49,-0.082,20.580,51.478,97%,3.623,4.091,22374,733,1364,735,2554,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.0
T102Boot,2024-06-22,15:30:17.820,32.93980,-106.92323,4535.5,32.93975,-106.92319,4537.9,3,0,0,171,0x01,25,0,6,10,-65,-69,21.64,0.388,21.771,38.484,97%,3.623,4.092,22375,734,1364,736,2555,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.0
T102Boot,2024-06-22,15:30:18.915,32.93980,-106.92323,4535.5,32.93975,-106.92319,4537.5,3,0,0,29,0x01,24,0,7,10,-65,-70,21.56,0.020,21.652,38.337,97%,3.623,4.091,22376,735,1364,737,2556,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.0
T102Boot,2024-06-22,15:30:19.832,32.93980,-106.92323,4535.5,32.93975,-106.92319,4537.2,3,0,0,-4,0x01,24,0,7,10,-63,-71,21.52,-0.202,21.588,48.174,97%,3.623,4.093,22377,736,1364,738,2557,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.9
T102Boot,2024-06-22,15:30:20.843,32.93980,-106.92323,4535.5,32.93975,-106.92319,4537.0,3,0,0,7,0x01,25,0,7,10,-65,-70,21.48,-0.355,21.530,38.194,97%,3.623,4.093,22378,737,1364,739,2558,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.9
T102Boot,2024-06-22,15:30:21.855,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.8,3,0,0,45,0x01,26,0,7,10,-62,-71,21.46,-0.431,21.499,53.900,97%,3.623,4.092,22379,738,1364,740,2559,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.8
T102Boot,2024-06-22,15:30:22.844,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.6,3,0,0,-165,0x01,26,0,6,11,-69,-70,21.42,-0.546,21.445,24.031,97%,3.623,4.091,22380,739,1364,741,2560,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:30:23.805,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.4,3,0,0,11,0x01,26,0,6,10,-69,-76,21.38,-0.615,21.395,23.986,97%,3.623,4.092,22381,740,1364,742,2561,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.5
T102Boot,2024-06-22,15:30:24.855,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.4,3,0,0,-51,0x01,26,1,6,10,-74,-76,21.34,-0.474,21.357,13.463,97%,3.623,4.091,22382,741,1364,743,2562,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.4
T102Boot,2024-06-22,15:30:25.847,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.3,3,0,0,-4,0x01,25,1,6,8,-68,-76,21.26,-0.413,21.276,26.763,97%,3.623,4.093,22383,742,1364,744,2563,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.3
T102Boot,2024-06-22,15:30:26.846,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.3,3,0,0,-63,0x01,26,1,6,9,-64,-76,21.24,-0.361,21.255,42.376,94%,3.623,4.091,22384,743,1364,745,2563,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.2
T102Boot,2024-06-22,15:30:27.886,32.93980,-106.92323,4535.5,32.93975,-106.92319,4535.9,3,0,0,-117,0x01,25,0,2,11,-65,-68,21.24,-0.654,21.242,37.768,94%,3.623,4.092,22385,744,1364,746,2564,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.0
T102Boot,2024-06-22,15:30:28.837,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.0,3,0,0,-11,0x01,25,0,8,6,-63,-72,21.18,-0.412,21.186,47.414,94%,3.623,4.093,22386,745,1364,747,2565,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:29.826,32.93980,-106.92323,4535.5,32.93975,-106.92319,4535.8,3,0,0,-42,0x01,26,2,8,7,-62,-68,21.14,-0.475,21.143,53.101,94%,3.623,4.094,22387,746,1364,748,2566,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.8
T102Boot,2024-06-22,15:30:30.856,32.93980,-106.92323,4535.5,32.93975,-106.92319,4535.9,3,0,0,175,0x01,25,1,8,8,-63,-69,21.14,-0.372,21.143,47.326,94%,3.623,4.090,22388,747,1364,749,2567,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.7
T102Boot,2024-06-22,15:30:31.845,32.93980,-106.92323,4535.5,32.93975,-106.92319,4535.8,3,0,0,111,0x01,26,1,7,8,-63,-69,21.20,-0.344,21.201,47.458,94%,3.623,4.092,22389,748,1364,750,2568,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.7
T102Boot,2024-06-22,15:30:32.844,32.93980,-106.92323,4535.5,32.93975,-106.92319,4535.9,3,0,0,55,0x01,26,0,9,7,-64,-69,21.24,-0.238,21.242,42.376,94%,3.623,4.091,22390,749,1364,751,2569,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.6
T102Boot,2024-06-22,15:30:33.855,32.93979,-106.92323,4531.8,32.93975,-106.92319,4535.7,3,0,0,159,0x01,25,0,8,8,-67,-70,20.61,2.996,20.978,29.118,94%,3.623,4.092,22391,750,1364,752,2570,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:34.846,32.93979,-106.92323,4531.8,32.93975,-106.92319,4535.5,3,0,0,-27,0x01,27,0,8,7,-68,-72,20.62,2.287,20.952,25.958,94%,3.623,4.091,22392,751,1364,753,2571,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.4
T102Boot,2024-06-22,15:30:35.843,32.93979,-106.92324,4533.4,32.93975,-106.92319,4535.5,3,0,0,126,0x01,27,0,7,8,-69,-74,21.27,0.444,21.374,23.860,94%,3.623,4.091,22393,752,1364,754,2572,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.7
T102Boot,2024-06-22,15:30:36.855,32.93979,-106.92324,4534.2,32.93975,-106.92319,4535.3,3,0,0,95,0x01,27,1,7,6,-61,-76,21.42,-0.568,21.451,60.378,94%,3.623,4.091,22394,753,1364,755,2573,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.7
T102Boot,2024-06-22,15:30:37.845,32.93979,-106.92325,4534.7,32.93975,-106.92319,4535.3,3,0,0,11,0x01,27,0,9,7,-51,-69,22.56,-0.931,22.570,201.091,94%,3.623,4.093,22395,754,1364,756,2574,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.5
T102Boot,2024-06-22,15:30:38.844,32.93979,-106.92326,4536.2,32.93975,-106.92319,4535.3,3,0,0,-24,0x01,27,1,6,8,-51,-63,23.85,-2.059,23.869,212.594,94%,3.623,4.092,22396,755,1364,757,2575,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.2
T102Boot,2024-06-22,15:30:39.855,32.93979,-106.92325,4535.3,32.93975,-106.92319,4535.3,3,0,0,70,0x01,27,0,5,9,-54,-60,23.57,-0.941,23.567,148.697,94%,3.623,4.093,22397,756,1364,758,2576,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.9
T102Boot,2024-06-22,15:30:40.846,32.93980,-106.92324,4534.8,32.93975,-106.92319,4535.3,3,0,0,173,0x01,27,0,6,7,-54,-63,22.65,-0.291,22.658,142.936,94%,3.623,4.091,22398,757,1364,759,2577,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.8
T102Boot,2024-06-22,15:30:41.844,32.93980,-106.92324,4535.2,32.93975,-106.92319,4535.3,3,0,0,-169,0x01,26,0,5,8,-72,-68,23.32,-0.544,23.320,18.523,96%,3.623,4.093,22399,758,1364,760,2578,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.7
T102Boot,2024-06-22,15:30:42.856,32.93980,-106.92323,4535.3,32.93975,-106.92319,4535.3,3,0,0,80,0x01,26,0,7,6,-61,-75,21.86,-0.527,21.859,61.606,96%,3.623,4.091,22400,759,1364,761,2579,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.6
T102Boot,2024-06-22,15:30:43.845,32.93979,-106.92323,4536.2,32.93975,-106.92319,4535.2,3,0,0,126,0x01,26,0,8,5,-58,-68,19.83,-1.344,19.860,78.964,96%,3.623,4.093,22401,760,1364,762,2580,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.3
T102Boot,2024-06-22,15:30:44.844,32.93979,-106.92324,4536.3,32.93975,-106.92319,4535.2,3,0,0,-101,0x01,26,0,6,5,-50,-65,20.32,-1.190,20.349,203.177,96%,3.623,4.091,22402,761,1364,763,2581,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.1
T102Boot,2024-06-22,15:30:45.856,32.93980,-106.92324,4536.6,32.93975,-106.92319,4535.4,3,0,0,12,0x01,26,0,5,8,-51,-60,22.66,-1.095,22.696,201.976,96%,3.623,4.093,22403,762,1364,764,2582,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.2
T102Boot,2024-06-22,15:30:46.844,32.93980,-106.92324,4536.5,32.93975,-106.92319,4535.4,3,0,0,175,0x01,25,0,5,7,-49,-61,22.39,-0.733,22.416,251.226,96%,3.623,4.091,22404,763,1364,765,2583,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.3
T102Boot,2024-06-22,15:30:47.844,32.93980,-106.92324,4536.3,32.93975,-106.92319,4535.3,3,0,0,-149,0x01,26,0,4,8,-44,-60,22.61,-0.462,22.634,451.216,96%,3.623,4.093,22405,764,1364,766,2584,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.5
T102Boot,2024-06-22,15:30:48.857,32.93980,-106.92324,4536.0,32.93975,-106.92319,4535.0,3,1,0,-99,0x01,26,0,6,6,-58,-54,23.69,-0.402,23.707,94.296,96%,3.623,4.092,22406,765,1364,767,2585,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.6
T102Boot,2024-06-22,15:30:49.845,32.93980,-106.92324,4536.7,32.93975,-106.92319,4535.1,3,0,0,-159,0x01,26,0,6,8,-68,-65,22.09,-0.930,22.148,27.804,96%,3.623,4.092,22407,766,1364,768,2586,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.7
T102Boot,2024-06-22,15:30:50.839,32.93980,-106.92323,4535.4,32.93975,-106.92319,4535.1,3,0,0,-18,0x01,26,0,7,8,-66,-76,21.14,0.479,21.139,33.500,96%,3.623,4.091,22408,767,1364,769,2587,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.8
T102Boot,2024-06-22,15:30:51.856,32.93980,-106.92323,4536.1,32.93975,-106.92319,4535.5,3,0,0,104,0x01,26,0,7,8,-64,-71,21.15,0.101,21.157,42.199,98%,3.623,4.093,22409,768,1364,770,2588,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.7
T102Boot,2024-06-22,15:30:52.831,32.93980,-106.92323,4536.0,32.93975,-106.92319,4535.8,3,0,0,153,0x01,25,0,8,9,-64,-70,19.85,0.414,19.852,39.609,98%,3.623,4.092,22410,769,1364,771,2589,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.6
T102Boot,2024-06-22,15:30:53.809,32.93980,-106.92323,4535.5,32.93975,-106.92319,4536.2,3,0,0,179,0x01,26,1,6,11,-63,-71,20.28,1.134,20.298,45.410,98%,3.623,4.093,22411,770,1364,772,2590,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.4
T102Boot,2024-06-22,15:30:54.826,32.93979,-106.92323,4535.3,32.93975,-106.92319,4536.5,3,0,0,-102,0x01,26,0,7,9,-61,-69,18.89,1.300,18.927,53.234,98%,3.623,4.091,22412,771,1364,773,2591,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,-0.1
T102Boot,2024-06-22,15:30:55.817,32.93979,-106.92323,4534.8,32.93975,-106.92319,4536.6,3,0,0,1,0x01,26,0,8,10,-67,-69,18.66,1.564,18.742,26.352,98%,3.623,4.092,22413,772,1364,774,2592,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.2
T102Boot,2024-06-22,15:30:56.810,32.93979,-106.92323,4535.1,32.93975,-106.92319,4536.9,3,0,0,-147,0x01,26,0,8,9,-63,-71,18.18,1.184,18.258,40.692,98%,3.623,4.090,22414,773,1364,775,2593,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.5
T102Boot,2024-06-22,15:30:57.827,32.93980,-106.92323,4535.4,32.93975,-106.92319,4537.3,3,0,0,143,0x01,26,0,8,9,-63,-69,19.44,1.004,19.529,43.531,98%,3.623,4.092,22415,774,1364,776,2594,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,0.8
T102Boot,2024-06-22,15:30:58.817,32.93980,-106.92323,4535.4,32.93975,-106.92319,4537.5,3,0,0,180,0x01,26,0,8,10,-66,-70,19.49,1.037,19.599,30.885,98%,3.623,4.090,22416,775,1364,777,2595,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.1
T102Boot,2024-06-22,15:30:59.837,32.93980,-106.92323,4535.4,32.93975,-106.92319,4537.8,3,0,0,71,0x01,26,0,10,8,-66,-72,19.54,1.047,19.684,30.975,98%,3.623,4.093,22417,776,1364,778,2596,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.3
T102Boot,2024-06-22,15:31:00.826,32.93980,-106.92323,4535.4,32.93975,-106.92319,4537.9,3,0,0,-133,0x01,26,0,8,10,-65,-72,19.54,0.922,19.695,34.755,98%,3.623,4.091,22418,777,1364,779,2597,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.5
T102Boot,2024-06-22,15:31:01.815,32.93979,-106.92323,4536.4,32.93975,-106.92319,4537.9,3,0,0,21,0x01,26,0,6,11,-75,-72,17.71,-0.109,17.776,9.961,98%,3.623,4.093,22419,778,1364,780,2598,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:02.807,32.93979,-106.92323,4536.4,32.93975,-106.92319,4537.8,3,0,0,-32,0x01,26,0,7,11,-64,-81,17.71,-0.112,17.766,35.329,98%,3.623,4.091,22420,779,1364,781,2599,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:03.827,32.93979,-106.92323,4536.4,32.93975,-106.92319,4538.0,3,0,0,7,0x01,26,0,7,13,-65,-70,17.75,0.045,17.826,31.568,98%,3.623,4.091,22421,780,1364,782,2600,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:04.816,32.93979,-106.92323,4537.0,32.93975,-106.92319,4538.4,3,0,0,126,0x01,26,0,7,13,-65,-70,16.92,-0.233,16.976,30.091,98%,3.623,4.091,22422,781,1364,783,2601,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:05.806,32.93979,-106.92323,4537.4,32.93975,-106.92319,4538.7,3,0,0,40,0x01,26,0,7,12,-63,-71,18.04,-0.278,18.085,40.383,98%,3.623,4.092,22423,782,1364,784,2602,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:06.828,32.93979,-106.92323,4537.0,32.93975,-106.92319,4539.0,3,0,0,29,0x01,26,0,8,11,-68,-70,18.86,0.419,18.967,23.740,99%,3.623,4.091,22424,783,1364,785,2603,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.6
T102Boot,2024-06-22,15:31:07.846,32.93979,-106.92323,4537.0,32.93975,-106.92319,4539.2,3,0,0,15,0x01,26,0,7,12,-76,-76,18.89,0.430,19.017,9.470,99%,3.623,4.093,22425,784,1364,786,2604,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.7
T102Boot,2024-06-22,15:31:08.806,32.93979,-106.92323,4536.5,32.93975,-106.92319,4539.2,3,0,0,-3,0x01,26,0,8,12,-70,-77,19.44,0.908,19.636,19.438,99%,3.623,4.093,22426,785,1364,787,2605,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,1.9
T102Boot,2024-06-22,15:31:09.828,32.93979,-106.92323,4536.7,32.93975,-106.92319,4539.5,3,0,0,-25,0x01,26,0,9,12,-68,-78,18.90,0.729,19.106,23.792,99%,3.623,4.092,22427,786,1364,788,2606,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.1
T102Boot,2024-06-22,15:31:10.818,32.93979,-106.92323,4536.8,32.93975,-106.92319,4539.6,3,0,0,90,0x01,26,0,8,12,-69,-76,18.94,0.651,19.161,21.253,99%,3.623,4.091,22428,787,1364,789,2607,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.2
T102Boot,2024-06-22,15:31:11.807,32.93979,-106.92323,4536.8,32.93975,-106.92319,4539.9,3,0,0,-22,0x01,26,0,7,10,-68,-75,19.00,0.753,19.261,23.918,99%,3.623,4.092,22429,788,1364,790,2608,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.4
T102Boot,2024-06-22,15:31:12.826,32.93979,-106.92323,4536.8,32.93975,-106.92319,4540.0,3,0,0,148,0x01,25,0,8,9,-70,-76,19.02,0.679,19.294,19.018,99%,3.623,4.091,22430,789,1364,791,2609,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.6
T102Boot,2024-06-22,15:31:13.817,32.93979,-106.92323,4536.8,32.93975,-106.92319,4540.1,3,0,0,174,0x01,24,0,7,11,-71,-77,19.08,0.625,19.366,17.001,99%,3.623,4.093,22431,790,1364,792,2610,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.7
T102Boot,2024-06-22,15:31:14.807,32.93979,-106.92323,4536.8,32.93975,-106.92319,4540.3,3,0,0,-26,0x01,26,0,8,11,-71,-77,19.13,0.628,19.449,17.052,99%,3.623,4.091,22432,791,1364,793,2611,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,2.9
T102Boot,2024-06-22,15:31:15.826,32.93979,-106.92323,4534.5,32.93975,-106.92319,4540.4,3,0,0,76,0x01,26,0,7,11,-67,-81,18.86,2.664,19.759,26.637,99%,3.623,4.092,22433,792,1364,794,2612,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,3.2
T102Boot,2024-06-22,15:31:16.817,32.93980,-106.92323,4534.8,32.93975,-106.92319,4540.4,3,0,0,-156,0x01,26,0,7,11,-67,-75,19.08,1.910,19.892,26.949,100%,3.623,4.091,22434,793,1364,795,2613,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,3.7
T102Boot,2024-06-22,15:31:17.808,32.93980,-106.92322,4534.9,32.93975,-106.92319,4540.6,3,0,0,-25,0x01,26,0,7,11,-63,-74,18.69,1.619,19.552,41.849,100%,3.623,4.092,22435,794,1364,796,2614,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.1
T102Boot,2024-06-22,15:31:18.827,32.93980,-106.92322,4534.7,32.93975,-106.92319,4540.8,3,0,0,106,0x01,26,0,6,12,-62,-70,18.72,1.569,19.668,47.026,100%,3.623,4.091,22436,795,1364,797,2615,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.5
T102Boot,2024-06-22,15:31:19.816,32.93979,-106.92322,4535.9,32.93975,-106.92319,4540.8,3,0,0,-137,0x01,26,0,6,12,-62,-69,18.14,0.289,18.805,45.574,100%,3.623,4.092,22437,796,1364,798,2616,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.7
T102Boot,2024-06-22,15:31:20.807,32.93979,-106.92322,4536.0,32.93975,-106.92319,4540.9,3,0,0,-139,0x01,26,0,6,11,-66,-71,16.82,0.150,17.503,26.651,100%,3.623,4.089,22438,797,1364,799,2617,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.7
T102Boot,2024-06-22,15:31:21.827,32.93979,-106.92322,4536.1,32.93975,-106.92319,4540.9,3,0,0,125,0x01,26,0,7,10,-70,-72,16.82,0.089,17.500,16.821,100%,3.623,4.093,22439,798,1364,800,2618,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.7
T102Boot,2024-06-22,15:31:22.846,32.93979,-106.92322,4535.9,32.93975,-106.92319,4541.0,3,0,0,75,0x01,26,0,6,10,-74,-76,17.82,0.352,18.549,11.244,100%,3.623,4.090,22440,799,1364,801,2619,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.8
T102Boot,2024-06-22,15:31:23.836,32.93979,-106.92322,4535.4,32.93975,-106.92319,4541.1,3,0,0,-73,0x01,26,0,7,10,-71,-76,17.72,0.742,18.598,15.789,100%,3.623,4.092,22441,800,1364,802,2620,T102Boot,32.93974,-106.92321,4528.4,3,3.623,-46,4.9
